company,destination,model,powertrain,scenario,units,ti_per_vehicle_kgco2e,crossover_year,crossover_calendar_year,reason
kia,RO,PROCEED,HEV,S1,3,-15119.5132,,,crossover before sale year (product already above benchmark at t=0)
kia,RO,PROCEED,ICE,S1,30,-20302.1463,,,crossover before sale year (product already above benchmark at t=0)
kia,RO,RIO,HEV,S1,3,-11711.9902,,,crossover before sale year (product already above benchmark at t=0)
kia,RO,RIO,ICE,S1,97,-14474.9416,,,crossover before sale year (product already above benchmark at t=0)
kia,RO,SORENTO,HEV,S1,20,-28116.8258,,,crossover before sale year (product already above benchmark at t=0)
kia,RO,SORENTO,ICE,S1,9,-30339.9801,,,crossover before sale year (product already above benchmark at t=0)
kia,RO,SOUL,BEV,S1,1,24795.291,,,never crosses: below benchmark at sale and the grid decarbonises at least as fast as the fleet benchmark
kia,RO,SPORTAGE,HEV,S1,2112,-20478.7141,,,crossover before sale year (product already above benchmark at t=0)
kia,RO,SPORTAGE,ICE,S1,386,-23245.5329,,,crossover before sale year (product already above benchmark at t=0)
kia,RO,STONIC,HEV,S1,7,-13659.141,,,crossover before sale year (product already above benchmark at t=0)
kia,RO,STONIC,ICE,S1,209,-16413.5969,,,crossover before sale year (product already above benchmark at t=0)
kia,RO,XCEED,HEV,S1,66,-18195.1301,,,crossover before sale year (product already above benchmark at t=0)
kia,RO,XCEED,ICE,S1,352,-18205.7185,,,crossover before sale year (product already above benchmark at t=0)
kia,SE,CEED,ICE,S1,1063,-9708.555,,,crossover before sale year (product already above benchmark at t=0)
kia,SE,EV3,BEV,S1,1401,22802.4631,149.46,2173.5,after lifetime
kia,SE,EV6,BEV,S1,2515,22674.081,144.05,2168.1,after lifetime
kia,SE,EV6 GT,BEV,S1,2,22430.5493,135.29,2159.3,after lifetime
kia,SE,EV9,BEV,S1,1786,22324.2559,131.943,2155.9,after lifetime
kia,SE,NIRO,BEV,S1,1154,22740.4868,146.767,2170.8,after lifetime
kia,SE,NIRO,HEV,S1,351,-2075.7154,4.914,2028.9,within lifetime
kia,SE,PICANTO,ICE,S1,807,-5991.3234,1.242,2025.2,within lifetime
kia,SE,SPORTAGE,HEV,S1,135,-11457.6763,,,crossover before sale year (product already above benchmark at t=0)
kia,SE,SPORTAGE,ICE,S1,204,-18585.6353,,,crossover before sale year (product already above benchmark at t=0)
kia,SE,STONIC,HEV,S1,686,-7840.284,,,crossover before sale year (product already above benchmark at t=0)
kia,SI,CEED,HEV,S1,1,9516.9163,27.016,2051.0,after lifetime
kia,SI,CEED,ICE,S1,452,6801.8141,21.249,2045.2,after lifetime
kia,SI,CEED / 1.0 / T,ICE,S1,1,6126.9093,19.875,2043.9,after lifetime
kia,SI,EV3,BEV,S1,1,41156.9634,,,never crosses: below benchmark at sale and the grid decarbonises at least as fast as the fleet benchmark
kia,SI,EV6,BEV,S1,12,40149.3102,,,never crosses: below benchmark at sale and the grid decarbonises at least as fast as the fleet benchmark
kia,SI,EV9,BEV,S1,4,37835.9702,,,never crosses: below benchmark at sale and the grid decarbonises at least as fast as the fleet benchmark
kia,SI,NIRO,BEV,S1,6,40646.0414,,,never crosses: below benchmark at sale and the grid decarbonises at least as fast as the fleet benchmark
kia,SI,NIRO,HEV,S1,3,15907.0461,42.4,2066.4,after lifetime
kia,SI,PICANTO,ICE,S1,265,11163.1344,30.717,2054.7,after lifetime
kia,SI,PROCEED,ICE,S1,27,3436.7788,14.613,2038.6,within lifetime
kia,SI,RIO,ICE,S1,11,7588.0182,22.879,2046.9,after lifetime
kia,SI,SORENTO,HEV,S1,18,-3368.1207,2.616,2026.6,within lifetime
kia,SI,SORENTO,ICE,S1,21,-5838.866,,,crossover before sale year (product already above benchmark at t=0)
kia,SI,SPORTAGE,HEV,S1,264,1963.739,11.866,2035.9,within lifetime
kia,SI,SPORTAGE,ICE,S1,425,-246.6696,7.906,2031.9,within lifetime
kia,SI,STONIC,HEV,S1,7,10145.4547,28.41,2052.4,after lifetime
kia,SI,STONIC,ICE,S1,467,7931.0958,23.6,2047.6,after lifetime
kia,SI,XCEED,ICE,S1,301,3759.0245,15.226,2039.2,within lifetime
kia,SK,CEED,HEV,S1,145,-4447.0723,,,crossover before sale year (product already above benchmark at t=0)
kia,SK,CEED,ICE,S1,2871,-7254.2816,,,crossover before sale year (product already above benchmark at t=0)
kia,SK,EV3,BEV,S1,7,24925.2725,,,never crosses: below benchmark at sale and the grid decarbonises at least as fast as the fleet benchmark
kia,SK,EV6,BEV,S1,142,24622.3314,,,never crosses: below benchmark at sale and the grid decarbonises at least as fast as the fleet benchmark
kia,SK,EV9,BEV,S1,65,24001.6703,,,never crosses: below benchmark at sale and the grid decarbonises at least as fast as the fleet benchmark
kia,SK,NIRO,BEV,S1,44,24825.9415,,,never crosses: below benchmark at sale and the grid decarbonises at least as fast as the fleet benchmark
kia,SK,NIRO,HEV,S1,102,-541.4996,7.146,2031.1,within lifetime
kia,SK,PICANTO,ICE,S1,114,-4369.0834,,,crossover before sale year (product already above benchmark at t=0)
kia,SK,PROCEED,ICE,S1,402,-9708.6985,,,crossover before sale year (product already above benchmark at t=0)
kia,SK,RIO,ICE,S1,13,-4666.1552,,,crossover before sale year (product already above benchmark at t=0)
kia,SK,SORENTO,HEV,S1,76,-15672.4394,,,crossover before sale year (product already above benchmark at t=0)
kia,SK,SORENTO,ICE,S1,286,-17808.4889,,,crossover before sale year (product already above benchmark at t=0)
kia,SK,SPORTAGE,HEV,S1,1185,-11167.2145,,,crossover before sale year (product already above benchmark at t=0)
kia,SK,SPORTAGE,ICE,S1,1395,-15257.3575,,,crossover before sale year (product already above benchmark at t=0)
kia,SK,STINGER,ICE,S1,6,-36981.8647,,,crossover before sale year (product already above benchmark at t=0)
kia,SK,STONIC,HEV,S1,8,-6772.9984,,,crossover before sale year (product already above benchmark at t=0)
kia,SK,STONIC,ICE,S1,918,-6456.9626,,,crossover before sale year (product already above benchmark at t=0)
kia,SK,XCEED,HEV,S1,4,-7035.8654,,,crossover before sale year (product already above benchmark at t=0)
kia,SK,XCEED,ICE,S1,764,-9391.0222,,,crossover before sale year (product already above benchmark at t=0)
kia,AT,CEED,HEV,S2,431,-956.2554,5.781,2029.8,within lifetime
kia,AT,CEED,ICE,S2,1946,-392.3654,6.253,2030.3,within lifetime
kia,AT,EV3,BEV,S2,85,23393.5334,56.581,2080.6,after lifetime
kia,AT,EV3 LONG RANGE,BEV,S2,1,23453.2112,57.057,2081.1,after lifetime
kia,AT,EV6,BEV,S2,587,23006.4907,53.713,2077.7,after lifetime
kia,AT,EV9,BEV,S2,157,22048.1441,47.872,2071.9,after lifetime
kia,AT,EV9 AWD,BEV,S2,1,21974.4631,47.48,2071.5,after lifetime
kia,AT,NIRO,BEV,S2,421,23209.8729,55.174,2079.2,after lifetime
kia,AT,NIRO,HEV,S2,74,4058.3926,10.37,2034.4,within lifetime
kia,AT,PICANTO,ICE,S2,506,1303.3691,7.734,2031.7,within lifetime
kia,AT,PROCEED,HEV,S2,57,-2039.0264,4.902,2028.9,within lifetime
kia,AT,PROCEED,ICE,S2,46,-4527.936,3.003,2027.0,within lifetime
kia,AT,RIO,HEV,S2,3,-1358.7924,5.45,2029.5,within lifetime
kia,AT,RIO,ICE,S2,75,122.5315,6.692,2030.7,within lifetime
kia,AT,SORENTO,HEV,S2,1,-8806.6906,0.072,2024.1,within lifetime
kia,AT,SORENTO,ICE,S2,73,-10975.4156,,,crossover before sale year (product already above benchmark at t=0)
kia,AT,SOUL,BEV,S2,24,23303.4645,55.88,2079.9,after lifetime
kia,AT,SPORTAGE,HEV,S2,729,-5625.4304,2.214,2026.2,within lifetime
kia,AT,SPORTAGE,ICE,S2,291,-7155.8495,1.158,2025.2,within lifetime
kia,AT,STONIC,HEV,S2,31,-1606.1064,5.25,2029.2,within lifetime
kia,AT,STONIC,ICE,S2,929,-960.2386,5.778,2029.8,within lifetime
kia,AT,XCEED,HEV,S2,155,-3649.7001,3.655,2027.7,within lifetime
kia,AT,XCEED,ICE,S2,280,-3304.3125,3.917,2027.9,within lifetime
kia,BE,CEED,HEV,S2,672,-9331.2749,,,crossover before sale year (product already above benchmark at t=0)
kia,BE,CEED,ICE,S2,1390,-9743.493,,,crossover before sale year (product already above benchmark at t=0)
kia,BE,EV3,BEV,S2,182,17311.6271,44.117,2068.1,after lifetime
kia,BE,EV6,BEV,S2,1417,16900.4603,41.878,2065.9,after lifetime
kia,BE,EV9,BEV,S2,886,15573.524,35.877,2059.9,after lifetime
kia,BE,NIRO,BEV,S2,619,17068.595,42.767,2066.8,after lifetime
kia,BE,NIRO,HEV,S2,906,-3808.52,2.428,2026.4,within lifetime
kia,BE,PICANTO,ICE,S2,1684,-7597.5652,,,crossover before sale year (product already above benchmark at t=0)
kia,BE,PROCEED,ICE,S2,406,-11785.5907,,,crossover before sale year (product already above benchmark at t=0)
kia,BE,RIO,ICE,S2,31,-8871.8421,,,crossover before sale year (product already above benchmark at t=0)
kia,BE,SORENTO,HEV,S2,88,-18367.614,,,crossover before sale year (product already above benchmark at t=0)
kia,BE,SORENTO,ICE,S2,39,-20258.9674,,,crossover before sale year (product already above benchmark at t=0)
kia,BE,SOUL,BEV,S2,4,17197.4753,43.473,2067.5,after lifetime
kia,BE,SPORTAGE,HEV,S2,2323,-13451.9449,,,crossover before sale year (product already above benchmark at t=0)
kia,BE,SPORTAGE,ICE,S2,422,-15984.1588,,,crossover before sale year (product already above benchmark at t=0)
kia,BE,STINGER,ICE,S2,1,-38480.989,,,crossover before sale year (product already above benchmark at t=0)
kia,BE,STONIC,HEV,S2,44,-10472.0564,,,crossover before sale year (product already above benchmark at t=0)
kia,BE,STONIC,ICE,S2,2453,-10511.8941,,,crossover before sale year (product already above benchmark at t=0)
kia,BE,XCEED,HEV,S2,47,-10723.1566,,,crossover before sale year (product already above benchmark at t=0)
kia,BE,XCEED,ICE,S2,676,-12671.3871,,,crossover before sale year (product already above benchmark at t=0)
kia,BG,CEED,HEV,S2,15,-6852.0158,2.524,2026.5,within lifetime
kia,BG,CEED,ICE,S2,646,-9359.7991,0.836,2024.8,within lifetime
kia,BG,EV3,BEV,S2,5,16090.3492,30.541,2054.5,after lifetime
kia,BG,EV6,BEV,S2,13,14531.5008,27.047,2051.0,after lifetime
kia,BG,EV9,BEV,S2,17,11631.8653,21.712,2045.7,after lifetime
kia,BG,NIRO,BEV,S2,46,15569.801,29.313,2053.3,after lifetime
kia,BG,NIRO,HEV,S2,66,-1640.073,6.495,2030.5,within lifetime
kia,BG,PICANTO,ICE,S2,70,-5776.866,3.288,2027.3,within lifetime
kia,BG,PROCEED,ICE,S2,109,-11591.3152,,,crossover before sale year (product already above benchmark at t=0)
kia,BG,RIO,ICE,S2,26,-7864.952,1.827,2025.8,within lifetime
kia,BG,SORENTO,HEV,S2,25,-17945.0031,,,crossover before sale year (product already above benchmark at t=0)
kia,BG,SORENTO,ICE,S2,66,-19431.7268,,,crossover before sale year (product already above benchmark at t=0)
kia,BG,SPORTAGE,HEV,S2,969,-13945.508,,,crossover before sale year (product already above benchmark at t=0)
kia,BG,SPORTAGE,ICE,S2,127,-15107.2127,,,crossover before sale year (product already above benchmark at t=0)
kia,BG,STONIC,HEV,S2,7,-8534.3646,1.378,2025.4,within lifetime
kia,BG,STONIC,ICE,S2,248,-8470.5484,1.42,2025.4,within lifetime
kia,BG,XCEED,ICE,S2,197,-11445.4033,,,crossover before sale year (product already above benchmark at t=0)
kia,CY,CEED,HEV,S2,26,-8848.863,3.116,2027.1,within lifetime
kia,CY,CEED,ICE,S2,43,-11562.7195,1.539,2025.5,within lifetime
kia,CY,EV3,BEV,S2,3,8973.3869,17.681,2041.7,within lifetime
kia,CY,EV6,BEV,S2,25,5608.9982,14.113,2038.1,within lifetime
kia,CY,EV9,BEV,S2,14,-471.4535,8.823,2032.8,within lifetime
kia,CY,NIRO,BEV,S2,16,7592.4142,16.148,2040.1,within lifetime
kia,CY,NIRO,HEV,S2,29,-3677.6252,6.465,2030.5,within lifetime
kia,CY,PICANTO,ICE,S2,381,-7820.8749,3.743,2027.7,within lifetime
kia,CY,RIO,ICE,S2,10,-9437.4014,2.765,2026.8,within lifetime
kia,CY,SORENTO,ICE,S2,7,-23914.8393,,,crossover before sale year (product already above benchmark at t=0)
kia,CY,SPORTAGE,HEV,S2,612,-14878.1864,,,crossover before sale year (product already above benchmark at t=0)
kia,CY,SPORTAGE,ICE,S2,230,-20404.3321,,,crossover before sale year (product already above benchmark at t=0)
kia,CY,STONIC,ICE,S2,1079,-10908.279,1.91,2025.9,within lifetime
kia,CY,XCEED,ICE,S2,286,-14228.4079,0.091,2024.1,within lifetime
kia,CZ,CEED,HEV,S2,36,-3636.451,3.469,2027.5,within lifetime
kia,CZ,CEED,ICE,S2,4928,-5404.7307,1.922,2025.9,within lifetime
kia,CZ,EV3,BEV,S2,6,10350.8538,22.089,2046.1,after lifetime
kia,CZ,EV6,BEV,S2,114,8144.5548,17.929,2041.9,after lifetime
kia,CZ,EV9,BEV,S2,68,5302.5292,13.502,2037.5,within lifetime
kia,CZ,NIRO,BEV,S2,86,9823.0463,21.022,2045.0,after lifetime
kia,CZ,NIRO,HEV,S2,81,332.2778,7.385,2031.4,within lifetime
kia,CZ,PICANTO,ICE,S2,246,-3336.0943,3.743,2027.7,within lifetime
kia,CZ,PROCEED,ICE,S2,743,-8655.5665,,,crossover before sale year (product already above benchmark at t=0)
kia,CZ,RIO,HEV,S2,2,-4699.4435,2.527,2026.5,within lifetime
kia,CZ,RIO,ICE,S2,78,-3511.2409,3.583,2027.6,within lifetime
kia,CZ,SORENTO,HEV,S2,49,-11925.4964,,,crossover before sale year (product already above benchmark at t=0)
kia,CZ,SORENTO,ICE,S2,191,-13785.5866,,,crossover before sale year (product already above benchmark at t=0)
kia,CZ,SPORTAGE,HEV,S2,1507,-8951.1666,,,crossover before sale year (product already above benchmark at t=0)
kia,CZ,SPORTAGE,ICE,S2,762,-10351.6521,,,crossover before sale year (product already above benchmark at t=0)
kia,CZ,STINGER,ICE,S2,3,-28754.6149,,,crossover before sale year (product already above benchmark at t=0)
kia,CZ,STONIC,ICE,S2,1000,-5135.5156,2.151,2026.2,within lifetime
kia,CZ,XCEED,ICE,S2,755,-7373.4307,0.316,2024.3,within lifetime
kia,DE,CD,ICE,S2,5,-21079.8404,,,crossover before sale year (product already above benchmark at t=0)
kia,DE,CEED,HEV,S2,1800,-6799.8036,0.073,2024.1,within lifetime
kia,DE,CEED,ICE,S2,9432,-9326.2752,,,crossover before sale year (product already above benchmark at t=0)
kia,DE,CL4,ICE,S2,9,-17714.2908,,,crossover before sale year (product already above benchmark at t=0)
kia,DE,EV3,BEV,S2,471,10875.7317,23.905,2047.9,after lifetime
kia,DE,EV6,BEV,S2,5180,9413.7019,20.647,2044.6,after lifetime
kia,DE,EV9,BEV,S2,1411,6478.8148,15.259,2039.3,after lifetime
kia,DE,JA,ICE,S2,2,-8559.3867,,,crossover before sale year (product already above benchmark at t=0)
kia,DE,K4,ICE,S2,1,-19530.9183,,,crossover before sale year (product already above benchmark at t=0)
kia,DE,MQ4,HEV,S2,2,-20199.2423,,,crossover before sale year (product already above benchmark at t=0)
kia,DE,MQ4,ICE,S2,1,-34589.8833,,,crossover before sale year (product already above benchmark at t=0)
kia,DE,NIRO,BEV,S2,4045,10424.7065,22.848,2046.8,after lifetime
kia,DE,NIRO,HEV,S2,1134,-2164.7114,4.302,2028.3,within lifetime
kia,DE,NQ5,HEV,S2,8,-16125.198,,,crossover before sale year (product already above benchmark at t=0)
kia,DE,NQ5,ICE,S2,7,-25954.0187,,,crossover before sale year (product already above benchmark at t=0)
kia,DE,NQ5 - PE,HEV,S2,1,-13418.2827,,,crossover before sale year (product already above benchmark at t=0)
kia,DE,NQ5-PE,ICE,S2,1,-34159.6272,,,crossover before sale year (product already above benchmark at t=0)
kia,DE,NQ5E,HEV,S2,1,-12980.8014,,,crossover before sale year (product already above benchmark at t=0)
kia,DE,NQ5E,ICE,S2,1,-32008.3465,,,crossover before sale year (product already above benchmark at t=0)
kia,DE,PICANTO,ICE,S2,9884,-4996.6937,1.626,2025.6,within lifetime
kia,DE,PROCEED,ICE,S2,4435,-12213.7027,,,crossover before sale year (product already above benchmark at t=0)
kia,DE,RIO,HEV,S2,12,-7257.0808,,,crossover before sale year (product already above benchmark at t=0)
kia,DE,RIO,ICE,S2,77,-6248.8466,0.536,2024.5,within lifetime
kia,DE,SG2,HEV,S2,3,-16626.4859,,,crossover before sale year (product already above benchmark at t=0)
kia,DE,SORENTO,HEV,S2,638,-15653.7682,,,crossover before sale year (product already above benchmark at t=0)
kia,DE,SORENTO,ICE,S2,2172,-16870.3434,,,crossover before sale year (product already above benchmark at t=0)
kia,DE,SOUL,BEV,S2,670,10729.0518,23.556,2047.6,after lifetime
kia,DE,SP3,ICE,S2,1,-16949.3815,,,crossover before sale year (product already above benchmark at t=0)
kia,DE,SPORTAGE,HEV,S2,13187,-11526.5699,,,crossover before sale year (product already above benchmark at t=0)
kia,DE,SPORTAGE,ICE,S2,508,-13263.3986,,,crossover before sale year (product already above benchmark at t=0)
kia,DE,STINGER,ICE,S2,53,-32868.8588,,,crossover before sale year (product already above benchmark at t=0)
kia,DE,STONIC,HEV,S2,2200,-7782.124,,,crossover before sale year (product already above benchmark at t=0)
kia,DE,STONIC,ICE,S2,3329,-7078.7032,,,crossover before sale year (product already above benchmark at t=0)
kia,DE,TK,ICE,S2,2,-41473.9816,,,crossover before sale year (product already above benchmark at t=0)
kia,DE,XCEED,HEV,S2,148,-8115.3097,,,crossover before sale year (product already above benchmark at t=0)
kia,DE,XCEED,ICE,S2,3370,-10850.0273,,,crossover before sale year (product already above benchmark at t=0)
kia,DE,YB,ICE,S2,2,-13614.8963,,,crossover before sale year (product already above benchmark at t=0)
kia,DK,CEED,HEV,S2,1,-5734.2194,1.149,2025.1,within lifetime
kia,DK,CEED,ICE,S2,316,-5641.2367,1.228,2025.2,within lifetime
kia,DK,EV3,BEV,S2,572,17372.1143,46.168,2070.2,after lifetime
kia,DK,EV6,BEV,S2,792,16809.5093,42.914,2066.9,after lifetime
kia,DK,EV9,BEV,S2,158,15725.4753,37.724,2061.7,after lifetime
kia,DK,NIRO,BEV,S2,1405,17129.2146,44.705,2068.7,after lifetime
kia,DK,PICANTO,ICE,S2,685,-3155.7708,3.434,2027.4,within lifetime
kia,DK,PROCEED,ICE,S2,144,-10428.9598,,,crossover before sale year (product already above benchmark at t=0)
kia,DK,RIO,ICE,S2,1,-5508.2898,1.34,2025.3,within lifetime
kia,DK,SPORTAGE,HEV,S2,43,-12127.5829,,,crossover before sale year (product already above benchmark at t=0)
